date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:02:46	241269/241269	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Apr%202015%2012:54:50%20GMT	http://ravistheme.com/pinar/html/assets/img/gallery/1.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/img/gallery/1.jpg	(from http://ravistheme.com/pinar/html/)
11:02:59	593869/593869	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Apr%202015%2013:10:57%20GMT	http://ravistheme.com/pinar/html/assets/img/rooms/2.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/img/rooms/2.jpg	(from http://ravistheme.com/pinar/html/)
11:03:06	587544/587544	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Apr%202015%2013:11:53%20GMT	http://ravistheme.com/pinar/html/assets/img/rooms/3.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/img/rooms/3.jpg	(from http://ravistheme.com/pinar/html/)
11:03:37	189636/189636	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Apr%202015%2012:57:43%20GMT	http://ravistheme.com/pinar/html/assets/img/gallery/5.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/img/gallery/5.jpg	(from http://ravistheme.com/pinar/html/)
11:03:40	330035/330035	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20May%202015%2015:40:55%20GMT	http://ravistheme.com/pinar/html/assets/img/gallery/3.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/img/gallery/3.jpg	(from http://ravistheme.com/pinar/html/)
11:03:42	267451/267451	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20May%202015%2015:41:01%20GMT	http://ravistheme.com/pinar/html/assets/img/gallery/4.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/img/gallery/4.jpg	(from http://ravistheme.com/pinar/html/)
11:04:01	142473/142473	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Apr%202015%2012:58:25%20GMT	http://ravistheme.com/pinar/html/assets/img/gallery/6.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/img/gallery/6.jpg	(from http://ravistheme.com/pinar/html/)
11:04:07	95785/95785	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2028%20Apr%202015%2012:39:16%20GMT	http://ravistheme.com/pinar/html/assets/js/jquery.js	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/js/jquery.js	(from http://ravistheme.com/pinar/html/)
11:04:09	23890/23890	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2016%20May%202015%2009:18:16%20GMT	http://ravistheme.com/pinar/html/assets/js/owl.carousel.min.js	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/js/owl.carousel.min.js	(from http://ravistheme.com/pinar/html/)
11:04:10	189005/189005	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Apr%202015%2012:58:47%20GMT	http://ravistheme.com/pinar/html/assets/img/gallery/7.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/img/gallery/7.jpg	(from http://ravistheme.com/pinar/html/)
11:04:11	36059/36059	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2028%20Apr%202015%2012:39:03%20GMT	http://ravistheme.com/pinar/html/assets/js/isotope.pkgd.min.js	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/js/isotope.pkgd.min.js	(from http://ravistheme.com/pinar/html/)
11:04:12	6949/6949	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2028%20Apr%202015%2012:38:34%20GMT	http://ravistheme.com/pinar/html/assets/js/imagesloaded.pkgd.min.js	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/js/imagesloaded.pkgd.min.js	(from http://ravistheme.com/pinar/html/)
11:04:12	20947/20947	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2028%20Apr%202015%2012:39:13%20GMT	http://ravistheme.com/pinar/html/assets/js/jquery.magnific-popup.min.js	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/js/jquery.magnific-popup.min.js	(from http://ravistheme.com/pinar/html/)
11:04:13	4977/4977	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2016%20May%202015%2009:18:39%20GMT	http://ravistheme.com/pinar/html/assets/js/template.js	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/js/template.js	(from http://ravistheme.com/pinar/html/)
