date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:59:57	25529/25529	---M--	200	added ('OK')	application/javascript	etag:%2240879aa-63b9-56a2b30a7e200%22	http://nayrathemes.com/demo/html/hantus/assets/js/particles.min.js	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/js/particles.min.js	(from http://nayrathemes.com/demo/html/hantus/coming-soon.html)
11:00:00	46447/46447	---M--	200	added ('OK')	image/jpeg	etag:%22406aa13-b56f-5698696515500%22	http://nayrathemes.com/demo/html/hantus/assets/img/blog-sidebar/blogimg01.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/blog-sidebar/blogimg01.jpg	(from http://nayrathemes.com/demo/html/hantus/blog-left-sidebar.html)
11:00:02	35787/35787	---M--	200	added ('OK')	image/jpeg	etag:%22406aa14-8bcb-56986966fd980%22	http://nayrathemes.com/demo/html/hantus/assets/img/blog-sidebar/blogimg02.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/blog-sidebar/blogimg02.jpg	(from http://nayrathemes.com/demo/html/hantus/blog-left-sidebar.html)
11:00:05	43169/43169	---M--	200	added ('OK')	image/jpeg	etag:%22406aa15-a8a1-56986966fd980%22	http://nayrathemes.com/demo/html/hantus/assets/img/blog-sidebar/blogimg03.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/blog-sidebar/blogimg03.jpg	(from http://nayrathemes.com/demo/html/hantus/blog-left-sidebar.html)
11:00:06	37100/37100	---M--	200	added ('OK')	image/jpeg	etag:%22406aa16-90ec-56986966fd980%22	http://nayrathemes.com/demo/html/hantus/assets/img/blog-sidebar/blogimg04.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/blog-sidebar/blogimg04.jpg	(from http://nayrathemes.com/demo/html/hantus/blog-left-sidebar.html)
11:00:07	31804/31804	---M--	200	added ('OK')	image/jpeg	etag:%22406aa18-7c3c-56986966fd980%22	http://nayrathemes.com/demo/html/hantus/assets/img/blog-sidebar/blogimg06.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/blog-sidebar/blogimg06.jpg	(from http://nayrathemes.com/demo/html/hantus/blog-left-sidebar.html)
11:00:08	49697/49697	---M--	200	added ('OK')	image/jpeg	etag:%22406aa17-c221-56986966fd980%22	http://nayrathemes.com/demo/html/hantus/assets/img/blog-sidebar/blogimg05.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/blog-sidebar/blogimg05.jpg	(from http://nayrathemes.com/demo/html/hantus/blog-left-sidebar.html)
11:00:11	39144/39144	---M--	200	added ('OK')	image/jpeg	etag:%22406aa19-98e8-56986966fd980%22	http://nayrathemes.com/demo/html/hantus/assets/img/blog-sidebar/blogimg07.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/blog-sidebar/blogimg07.jpg	(from http://nayrathemes.com/demo/html/hantus/blog-left-sidebar.html)
11:00:14	51703/51703	---M--	200	added ('OK')	image/jpeg	etag:%22406aa1a-c9f7-56986966fd980%22	http://nayrathemes.com/demo/html/hantus/assets/img/blog-sidebar/blogimg08.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/blog-sidebar/blogimg08.jpg	(from http://nayrathemes.com/demo/html/hantus/blog-left-sidebar.html)
11:00:18	61550/61550	---M--	200	added ('OK')	image/jpeg	etag:%2240878b2-f06e-5698a1ff35f80%22	http://nayrathemes.com/demo/html/hantus/assets/img/full-width/fullwidth01.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/full-width/fullwidth01.jpg	(from http://nayrathemes.com/demo/html/hantus/blog-full-width.html)
11:00:21	11954/11954	---M--	200	added ('OK')	image/png	etag:%22406aa0b-2eb2-5698adf481600%22	http://nayrathemes.com/demo/html/hantus/assets/img/blog-sidebar/avatar01.png	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/blog-sidebar/avatar01.png	(from http://nayrathemes.com/demo/html/hantus/blog-single.html)
11:00:23	72076/72076	---M--	200	added ('OK')	image/jpeg	etag:%2240878b4-1198c-5698a41afd900%22	http://nayrathemes.com/demo/html/hantus/assets/img/full-width/fullwidth03.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/full-width/fullwidth03.jpg	(from http://nayrathemes.com/demo/html/hantus/blog-full-width.html)
11:00:23	11247/11247	---M--	200	added ('OK')	image/png	etag:%22406aa0f-2bef-5698adfc22800%22	http://nayrathemes.com/demo/html/hantus/assets/img/blog-sidebar/avatar02.png	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/blog-sidebar/avatar02.png	(from http://nayrathemes.com/demo/html/hantus/blog-single.html)
11:00:25	11062/11062	---M--	200	added ('OK')	image/png	etag:%22406aa11-2b36-5698ae03c3a00%22	http://nayrathemes.com/demo/html/hantus/assets/img/blog-sidebar/avatar03.png	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/blog-sidebar/avatar03.png	(from http://nayrathemes.com/demo/html/hantus/blog-single.html)
11:00:31	103037/103037	---M--	200	added ('OK')	image/jpeg	etag:%22406aa12-1927d-5698a5d1ae400%22	http://nayrathemes.com/demo/html/hantus/assets/img/blog-sidebar/blog-full-post.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/blog-sidebar/blog-full-post.jpg	(from http://nayrathemes.com/demo/html/hantus/blog-single.html)
11:00:33	160391/160391	---M--	200	added ('OK')	image/jpeg	etag:%2240878b3-27287-5698a1ff35f80%22	http://nayrathemes.com/demo/html/hantus/assets/img/full-width/fullwidth02.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/full-width/fullwidth02.jpg	(from http://nayrathemes.com/demo/html/hantus/blog-full-width.html)
11:00:34	57735/57735	---M--	200	added ('OK')	image/jpeg	etag:%2240878bd-e187-5695cd621cb80%22	http://nayrathemes.com/demo/html/hantus/assets/img/gallery/gallery02.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/gallery/gallery02.jpg	(from http://nayrathemes.com/demo/html/hantus/gallery.html)
11:00:35	76398/76398	---M--	200	added ('OK')	image/jpeg	etag:%2240878bc-12a6e-5695cd621cb80%22	http://nayrathemes.com/demo/html/hantus/assets/img/gallery/gallery01.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/gallery/gallery01.jpg	(from http://nayrathemes.com/demo/html/hantus/gallery.html)
