date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:58:09	498/498	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2006%20Jun%202018%2007:31:06%20GMT	http://themelooks.net/demo/serviney/html/preview/img/icons/right-arrow.svg	C:/Users/Thomas/Desktop/perso/Arcoch/Conciergerie/themelooks.net/demo/serviney/html/preview/img/icons/right-arrow.svg	(from http://themelooks.net/demo/serviney/html/preview/)
10:58:10	507/507	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2006%20Jun%202018%2007:40:17%20GMT	http://themelooks.net/demo/serviney/html/preview/img/icons/left-arrow.svg	C:/Users/Thomas/Desktop/perso/Arcoch/Conciergerie/themelooks.net/demo/serviney/html/preview/img/icons/left-arrow.svg	(from http://themelooks.net/demo/serviney/html/preview/)
10:58:10	132619/132619	---M--	200	added ('OK')	image/jpeg	date:Sun,%2027%20May%202018%2008:22:29%20GMT	http://themelooks.net/demo/serviney/html/preview/img/slide1.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/Conciergerie/themelooks.net/demo/serviney/html/preview/img/slide1.jpg	(from http://themelooks.net/demo/serviney/html/preview/)
10:58:11	114939/114939	---M--	200	added ('OK')	image/jpeg	date:Sun,%2027%20May%202018%2010:24:23%20GMT	http://themelooks.net/demo/serviney/html/preview/img/slide2.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/Conciergerie/themelooks.net/demo/serviney/html/preview/img/slide2.jpg	(from http://themelooks.net/demo/serviney/html/preview/)
10:58:13	6253/6253	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Jun%202018%2010:00:09%20GMT	http://themelooks.net/demo/serviney/html/preview/img/authors/author1.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/Conciergerie/themelooks.net/demo/serviney/html/preview/img/authors/author1.jpg	(from http://themelooks.net/demo/serviney/html/preview/)
10:58:22	101013/101013	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Jun%202018%2005:06:58%20GMT	http://themelooks.net/demo/serviney/html/preview/img/video-thumb.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/Conciergerie/themelooks.net/demo/serviney/html/preview/img/video-thumb.jpg	(from http://themelooks.net/demo/serviney/html/preview/)
10:58:25	95362/95362	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Jun%202018%2009:02:03%20GMT	http://themelooks.net/demo/serviney/html/preview/img/posts/post1.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/Conciergerie/themelooks.net/demo/serviney/html/preview/img/posts/post1.jpg	(from http://themelooks.net/demo/serviney/html/preview/)
10:58:26	77228/77228	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Jun%202018%2009:03:04%20GMT	http://themelooks.net/demo/serviney/html/preview/img/posts/post2.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/Conciergerie/themelooks.net/demo/serviney/html/preview/img/posts/post2.jpg	(from http://themelooks.net/demo/serviney/html/preview/)
10:58:26	69445/69445	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Jun%202018%2012:34:15%20GMT	http://themelooks.net/demo/serviney/html/preview/img/posts/post3.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/Conciergerie/themelooks.net/demo/serviney/html/preview/img/posts/post3.jpg	(from http://themelooks.net/demo/serviney/html/preview/)
10:58:27	27924/27924	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Jun%202018%2011:44:24%20GMT	http://themelooks.net/demo/serviney/html/preview/img/products/product1.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/Conciergerie/themelooks.net/demo/serviney/html/preview/img/products/product1.jpg	(from http://themelooks.net/demo/serviney/html/preview/)
10:58:28	22671/22671	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Jun%202018%2011:46:46%20GMT	http://themelooks.net/demo/serviney/html/preview/img/products/product2.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/Conciergerie/themelooks.net/demo/serviney/html/preview/img/products/product2.jpg	(from http://themelooks.net/demo/serviney/html/preview/)
10:58:28	18545/18545	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Jun%202018%2011:46:31%20GMT	http://themelooks.net/demo/serviney/html/preview/img/products/product3.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/Conciergerie/themelooks.net/demo/serviney/html/preview/img/products/product3.jpg	(from http://themelooks.net/demo/serviney/html/preview/)
10:58:30	18702/18702	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Jun%202018%2011:46:15%20GMT	http://themelooks.net/demo/serviney/html/preview/img/products/product4.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/Conciergerie/themelooks.net/demo/serviney/html/preview/img/products/product4.jpg	(from http://themelooks.net/demo/serviney/html/preview/)
10:58:32	2417/2417	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Jul%202018%2012:04:46%20GMT	http://themelooks.net/demo/serviney/html/preview/img/brands/brand1.png	C:/Users/Thomas/Desktop/perso/Arcoch/Conciergerie/themelooks.net/demo/serviney/html/preview/img/brands/brand1.png	(from http://themelooks.net/demo/serviney/html/preview/)
10:58:33	49649/49649	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Jun%202018%2006:38:37%20GMT	http://themelooks.net/demo/serviney/html/preview/img/products/product5.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/Conciergerie/themelooks.net/demo/serviney/html/preview/img/products/product5.jpg	(from http://themelooks.net/demo/serviney/html/preview/)
10:58:33	2858/2858	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Jul%202018%2012:04:46%20GMT	http://themelooks.net/demo/serviney/html/preview/img/brands/brand2.png	C:/Users/Thomas/Desktop/perso/Arcoch/Conciergerie/themelooks.net/demo/serviney/html/preview/img/brands/brand2.png	(from http://themelooks.net/demo/serviney/html/preview/)
10:58:34	3623/3623	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Jul%202018%2012:04:46%20GMT	http://themelooks.net/demo/serviney/html/preview/img/brands/brand3.png	C:/Users/Thomas/Desktop/perso/Arcoch/Conciergerie/themelooks.net/demo/serviney/html/preview/img/brands/brand3.png	(from http://themelooks.net/demo/serviney/html/preview/)
